,playerID,yearID,teamID,lgID.x,inseason,G.x,W.x,L.x,rank,plyrMgr,Glast2,Wlast2,Llast2,PercentLast2,Glast3,Wlast3,Llast3,PercentLast3,totalgames,totalwins,totalloss,totalavgrank,totalseasons,lgID.y,franchID,divID,Rank,G.y,Ghome,W.y,L.y,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,Fired,startyear,labeller,censor
992,hartji99,1889,BSN,NL,1,133,83,45,2,N,NA,NA,NA,0.62406015,NA,NA,NA,0.62406015,133,83,45,2,1,NL,ATL,NA,2,133,NA,83,45,NA,NA,N,N,826,4628,1251,196,54,42,471,450,331,NA,NA,NA,626,435,3.36,121,10,4,3498,1152,41,413,497,413,NA,0.926,Boston Beaneaters,South End Grounds II,NA,106,104,BSN,BSN,BSN,FALSE,1889,hartji99 BSN,1
993,irwinar01,1889,WS8,NL,2,76,28,45,8,Y,NA,NA,NA,0.368421053,NA,NA,NA,0.368421053,76,28,45,8,1,NL,WNL,NA,8,127,NA,41,83,NA,NA,N,N,632,4395,1105,151,57,25,466,456,232,NA,NA,NA,892,574,4.68,113,1,0,3309,1261,37,527,388,519,NA,0.904,Washington Nationals,Swampdoodle Grounds,NA,94,98,WHS,WS8,WS8,TRUE,1889,irwinar01 WS8,1
994,loftuto01,1889,CL4,NL,1,136,61,72,6,N,NA,NA,NA,0.448529412,NA,NA,NA,0.448529412,136,61,72,6,1,NL,CLV,NA,6,136,NA,61,72,NA,NA,N,N,656,4673,1167,131,59,25,429,417,237,NA,NA,NA,720,484,3.66,132,6,1,3573,1182,36,519,435,365,NA,0.936,Cleveland Spiders,National League Park,NA,104,105,CLV,CL4,CL4,FALSE,1889,loftuto01 CL4,1
995,mcgunbi01,1889,BR3,AA,1,140,93,44,1,N,283,181,96,0.639575972,NA,NA,NA,0.639575972,283,181,96,1.5,2,AA,LAD,NA,1,140,NA,93,44,NA,NA,Y,N,995,4815,1265,188,79,47,550,401,389,NA,NA,NA,706,486,3.61,120,10,1,3636,1205,33,400,471,421,NA,0.928,Brooklyn Bridegrooms,Washington Park I,NA,95,91,BRO,BR3,BR3,FALSE,1888,mcgunbi01 BR3,1
996,morrijo01,1889,WS8,NL,1,51,13,38,8,Y,NA,NA,NA,0.254901961,NA,NA,NA,0.254901961,51,13,38,8,1,NL,WNL,NA,8,127,NA,41,83,NA,NA,N,N,632,4395,1105,151,57,25,466,456,232,NA,NA,NA,892,574,4.68,113,1,0,3309,1261,37,527,388,519,NA,0.904,Washington Nationals,Swampdoodle Grounds,NA,94,98,WHS,WS8,WS8,TRUE,1889,morrijo01 WS8,1
997,phillho99,1889,PIT,NL,1,71,28,43,5,N,210,94,111,0.447619048,335,149,180,0.444776119,335,149,180,5.666666667,3,NL,PIT,NA,5,134,NA,61,71,NA,NA,N,N,726,4748,1202,209,65,42,420,467,231,NA,NA,NA,801,566,4.51,125,5,1,3390,1296,42,374,345,384,NA,0.931,Pittsburg Alleghenys,Recreation Park,NA,91,93,PIT,PIT,PIT,TRUE,1887,phillho99 PIT,1
998,schmegu99,1889,CN2,AA,1,141,76,63,4,N,278,156,117,0.561151079,414,237,171,0.572463768,414,237,171,3.333333333,3,AA,CIN,NA,4,141,NA,76,63,NA,NA,N,N,897,4844,1307,197,96,52,452,511,462,NA,NA,NA,769,483,3.5,114,3,8,3729,1270,35,475,562,440,NA,0.926,Cincinnati Red Stockings,League Park I in Cincinnati,NA,105,103,CIN,CN2,CN2,FALSE,1887,schmegu99 CN2,1
999,shannda01,1889,LS2,AA,3,58,10,46,8,Y,NA,NA,NA,0.172413793,NA,NA,NA,0.172413793,58,10,46,8,1,AA,LOU,NA,8,140,NA,27,111,NA,NA,N,N,632,4955,1249,170,75,22,320,521,203,NA,NA,NA,1091,655,4.81,127,2,1,3678,1529,43,475,451,584,NA,0.906,Louisville Colonels,Eclipse Park I,NA,98,100,LOU,LS2,LS2,TRUE,1889,shannda01 LS2,1
1000,watkibi01,1889,KC2,AA,1,139,55,82,7,N,164,63,99,0.384146341,NA,NA,NA,0.384146341,164,63,99,7.5,2,AA,KCC,NA,7,139,NA,55,82,NA,NA,N,N,852,4947,1256,162,76,18,430,626,472,NA,NA,NA,1031,583,4.36,128,0,2,3612,1373,51,457,447,611,NA,0.899,Kansas City Cowboys,Exposition Park,NA,105,108,KCC,KC2,KC2,FALSE,1888,watkibi01 KC2,1
1001,wolfji01,1889,LS2,AA,2,65,14,51,8,Y,NA,NA,NA,0.215384615,NA,NA,NA,0.215384615,65,14,51,8,1,AA,LOU,NA,8,140,NA,27,111,NA,NA,N,N,632,4955,1249,170,75,22,320,521,203,NA,NA,NA,1091,655,4.81,127,2,1,3678,1529,43,475,451,584,NA,0.906,Louisville Colonels,Eclipse Park I,NA,98,100,LOU,LS2,LS2,TRUE,1889,wolfji01 LS2,1
1002,barklsa01,1888,KC2,AA,2,58,21,36,8,Y,NA,NA,NA,0.362068966,NA,NA,NA,0.362068966,58,21,36,8,1,AA,KCC,NA,8,132,NA,43,89,NA,NA,N,N,579,4588,1000,142,61,19,288,604,257,NA,NA,NA,896,552,4.29,128,4,0,3471,1306,32,401,381,507,NA,0.914,Kansas City Cowboys,Association Park I,NA,106,112,KCC,KC2,KC2,TRUE,1888,barklsa01 KC2,1
1003,davidmo99,1888,LS2,AA,4,90,34,52,7,N,93,35,54,0.376344086,NA,NA,NA,0.376344086,93,35,54,7,2,AA,LOU,NA,7,139,NA,48,87,NA,NA,N,N,689,4881,1177,183,67,14,322,604,318,NA,NA,NA,870,445,3.25,133,6,0,3693,1264,28,281,599,609,NA,0.9,Louisville Colonels,Eclipse Park I,NA,98,100,LOU,LS2,LS2,TRUE,1887,davidmo99 LS2,1
1004,hewetwa99,1888,WS8,NL,1,40,10,29,8,N,NA,NA,NA,0.25,NA,NA,NA,0.25,40,10,29,8,1,NL,WNL,NA,8,136,NA,48,86,NA,NA,N,N,482,4546,944,98,49,30,246,499,331,NA,NA,NA,731,464,3.54,133,6,0,3537,1157,50,298,406,474,NA,0.914,Washington Nationals,Swampdoodle Grounds,NA,94,98,WHS,WS8,WS8,TRUE,1888,hewetwa99 WS8,1
1005,kellyjo01,1888,LS2,AA,1,39,10,29,7,N,178,86,89,0.483146067,NA,NA,NA,0.483146067,178,86,89,5.5,2,AA,LOU,NA,7,139,NA,48,87,NA,NA,N,N,689,4881,1177,183,67,14,322,604,318,NA,NA,NA,870,445,3.25,133,6,0,3693,1264,28,281,599,609,NA,0.9,Louisville Colonels,Eclipse Park I,NA,98,100,LOU,LS2,LS2,TRUE,1887,kellyjo01 LS2,1
1006,kerinjo01,1888,LS2,AA,3,7,3,4,7,Y,NA,NA,NA,0.428571429,NA,NA,NA,0.428571429,7,3,4,7,1,AA,LOU,NA,7,139,NA,48,87,NA,NA,N,N,689,4881,1177,183,67,14,322,604,318,NA,NA,NA,870,445,3.25,133,6,0,3693,1264,28,281,599,609,NA,0.9,Louisville Colonels,Eclipse Park I,NA,98,100,LOU,LS2,LS2,TRUE,1888,kerinjo01 LS2,1
1007,leadlbo99,1888,DTN,NL,2,40,19,19,5,N,NA,NA,NA,0.475,NA,NA,NA,0.475,40,19,19,5,1,NL,DTN,NA,5,134,NA,68,63,NA,NA,N,N,721,4849,1275,177,72,51,307,396,193,NA,NA,NA,629,365,2.74,130,10,1,3597,1115,44,183,522,463,NA,0.919,Detroit Wolverines,Recreation Park,NA,100,97,DTN,DTN,DTN,TRUE,1888,leadlbo99 DTN,1
1008,loftuto01,1888,CL3,AA,2,71,30,38,6,N,NA,NA,NA,0.422535211,NA,NA,NA,0.422535211,71,30,38,6,1,AA,CLV,NA,6,135,NA,50,82,NA,NA,N,N,651,4603,1076,128,59,12,315,559,353,NA,NA,NA,839,484,3.72,131,6,1,3513,1235,38,389,500,480,NA,0.916,Cleveland Blues,National League Park II,NA,97,101,CLE,CL3,CL3,TRUE,1888,loftuto01 CL3,1
1009,morrijo01,1888,BSN,NL,1,137,70,64,4,Y,169,82,81,0.485207101,287,138,142,0.480836237,645,335,296,3.714285714,7,NL,ATL,NA,4,137,NA,70,64,NA,NA,N,N,669,4834,1183,167,89,56,282,524,293,NA,NA,NA,619,355,2.61,134,7,0,3675,1104,36,269,484,494,NA,0.917,Boston Beaneaters,South End Grounds II,NA,104,102,BSN,BSN,BSN,FALSE,1882,morrijo01 BSN,1
1010,roweda01,1888,KC2,AA,1,50,14,36,8,Y,NA,NA,NA,0.28,NA,NA,NA,0.28,50,14,36,8,1,AA,KCC,NA,8,132,NA,43,89,NA,NA,N,N,579,4588,1000,142,61,19,288,604,257,NA,NA,NA,896,552,4.29,128,4,0,3471,1306,32,401,381,507,NA,0.914,Kansas City Cowboys,Association Park I,NA,106,112,KCC,KC2,KC2,TRUE,1888,roweda01 KC2,1
1011,spencha99,1888,IN3,NL,1,136,50,85,7,N,NA,NA,NA,0.367647059,NA,NA,NA,0.367647059,136,50,85,7,1,NL,IND,NA,7,136,NA,50,85,NA,NA,N,N,603,4623,1100,180,33,34,236,492,350,NA,NA,NA,731,502,3.81,132,6,0,3561,1260,64,308,388,449,NA,0.921,Indianapolis Hoosiers,Athletic Park II,NA,102,104,IND,IN3,IN3,FALSE,1888,spencha99 IN3,1
1012,sullite01,1888,WS8,NL,2,96,38,57,8,N,NA,NA,NA,0.395833333,NA,NA,NA,0.395833333,96,38,57,8,1,NL,WNL,NA,8,136,NA,48,86,NA,NA,N,N,482,4546,944,98,49,30,246,499,331,NA,NA,NA,731,464,3.54,133,6,0,3537,1157,50,298,406,474,NA,0.914,Washington Nationals,Swampdoodle Grounds,NA,94,98,WHS,WS8,WS8,TRUE,1888,sullite01 WS8,1
1013,watkibi01,1888,DTN,NL,1,94,49,44,5,N,221,128,89,0.57918552,347,215,125,0.619596542,417,249,161,3.5,4,NL,DTN,NA,5,134,NA,68,63,NA,NA,N,N,721,4849,1275,177,72,51,307,396,193,NA,NA,NA,629,365,2.74,130,10,1,3597,1115,44,183,522,463,NA,0.919,Detroit Wolverines,Recreation Park,NA,100,97,DTN,DTN,DTN,TRUE,1885,watkibi01 DTN,1
1014,williji99,1888,CL3,AA,1,64,20,44,6,N,197,59,136,0.299492386,NA,NA,NA,0.299492386,197,59,136,7,2,AA,CLV,NA,6,135,NA,50,82,NA,NA,N,N,651,4603,1076,128,59,12,315,559,353,NA,NA,NA,839,484,3.72,131,6,1,3513,1235,38,389,500,480,NA,0.916,Cleveland Blues,National League Park II,NA,97,101,CLE,CL3,CL3,TRUE,1887,williji99 CL3,1
1015,bancrfr99,1887,PH4,AA,1,55,26,29,5,N,NA,NA,NA,0.472727273,NA,NA,NA,0.472727273,55,26,29,5,1,AA,PHA,NA,5,137,NA,64,69,NA,NA,N,N,893,4954,1370,231,84,29,321,388,476,NA,NA,NA,890,605,4.59,131,5,1,3558,1227,29,433,417,528,NA,0.907,Philadelphia Athletics,Jefferson Street Grounds,NA,100,100,PHA,PH4,PH4,TRUE,1887,bancrfr99 PH4,1
1016,burnhwa99,1887,IN3,NL,1,28,6,22,8,N,NA,NA,NA,0.214285714,NA,NA,NA,0.214285714,28,6,22,8,1,NL,IND,NA,8,127,NA,37,89,NA,NA,N,N,628,4368,1080,162,70,33,300,379,334,NA,NA,NA,965,633,5.24,118,4,1,3264,1289,60,431,245,479,NA,0.912,Indianapolis Hoosiers,Athletic Park I,NA,96,102,IND,IN3,IN3,TRUE,1887,burnhwa99 IN3,1
1017,byrnech99,1887,BR3,AA,1,138,60,74,6,N,279,136,135,0.487455197,354,174,172,0.491525424,354,174,172,4.666666667,3,AA,LAD,NA,6,138,NA,60,74,NA,NA,N,N,904,4913,1281,200,82,25,456,365,409,NA,NA,NA,918,589,4.47,132,3,3,3555,1348,27,454,332,562,NA,0.905,Brooklyn Grays,Washington Park I,NA,101,100,BRO,BR3,BR3,FALSE,1885,byrnech99 BR3,1
1018,cayloop99,1887,NY4,AA,3,100,35,60,7,N,NA,NA,NA,0.35,NA,NA,NA,0.35,100,35,60,7,1,AA,NYP,NA,7,138,NA,44,89,NA,NA,N,N,754,4820,1197,193,66,21,439,463,305,NA,NA,NA,1093,692,5.28,132,1,0,3540,1545,39,406,316,628,NA,0.894,New York Metropolitans,St. George Cricket Grounds,NA,96,100,NYP,NY4,NY4,TRUE,1887,cayloop99 NY4,1
1019,fergubo01,1887,NY4,AA,1,30,6,24,7,N,150,54,94,0.36,NA,NA,NA,0.36,150,54,94,7,2,AA,NYP,NA,7,138,NA,44,89,NA,NA,N,N,754,4820,1197,193,66,21,439,463,305,NA,NA,NA,1093,692,5.28,132,1,0,3540,1545,39,406,316,628,NA,0.894,New York Metropolitans,St. George Cricket Grounds,NA,96,100,NYP,NY4,NY4,TRUE,1886,fergubo01 NY4,1
1020,fogelho99,1887,IN3,NL,3,70,20,49,8,N,NA,NA,NA,0.285714286,NA,NA,NA,0.285714286,70,20,49,8,1,NL,IND,NA,8,127,NA,37,89,NA,NA,N,N,628,4368,1080,162,70,33,300,379,334,NA,NA,NA,965,633,5.24,118,4,1,3264,1289,60,431,245,479,NA,0.912,Indianapolis Hoosiers,Athletic Park I,NA,96,102,IND,IN3,IN3,TRUE,1887,fogelho99 IN3,1
1021,gaffnjo99,1887,WS8,NL,1,126,46,76,7,N,169,61,101,0.360946746,NA,NA,NA,0.360946746,169,61,101,7.5,2,NL,WNL,NA,7,126,NA,46,76,NA,NA,N,N,601,4314,1039,149,63,47,269,339,334,NA,NA,NA,818,507,4.19,124,4,0,3270,1216,47,299,396,469,NA,0.91,Washington Nationals,Swampdoodle Grounds,NA,95,100,WHS,WS8,WS8,FALSE,1886,gaffnjo99 WS8,1
1022,kellyki01,1887,BSN,NL,1,95,49,43,5,Y,NA,NA,NA,0.515789474,NA,NA,NA,0.515789474,95,49,43,5,1,NL,ATL,NA,5,127,NA,61,60,NA,NA,N,N,831,4531,1255,185,94,53,340,392,373,NA,NA,NA,792,539,4.41,123,4,1,3300,1226,55,396,254,522,NA,0.905,Boston Beaneaters,South End Grounds I,NA,98,97,BSN,BSN,BSN,TRUE,1887,kellyki01 BSN,1
1023,masonch01,1887,PH4,AA,2,82,38,40,5,N,NA,NA,NA,0.463414634,NA,NA,NA,0.463414634,82,38,40,5,1,AA,PHA,NA,5,137,NA,64,69,NA,NA,N,N,893,4954,1370,231,84,29,321,388,476,NA,NA,NA,890,605,4.59,131,5,1,3558,1227,29,433,417,528,NA,0.907,Philadelphia Athletics,Jefferson Street Grounds,NA,100,100,PHA,PH4,PH4,TRUE,1887,masonch01 PH4,1
1024,orrda01,1887,NY4,AA,2,8,3,5,7,Y,NA,NA,NA,0.375,NA,NA,NA,0.375,8,3,5,7,1,AA,NYP,NA,7,138,NA,44,89,NA,NA,N,N,754,4820,1197,193,66,21,439,463,305,NA,NA,NA,1093,692,5.28,132,1,0,3540,1545,39,406,316,628,NA,0.894,New York Metropolitans,St. George Cricket Grounds,NA,96,100,NYP,NY4,NY4,TRUE,1887,orrda01 NY4,1
1025,thomafr99,1887,IN3,NL,2,29,11,18,8,N,NA,NA,NA,0.379310345,NA,NA,NA,0.379310345,29,11,18,8,1,NL,IND,NA,8,127,NA,37,89,NA,NA,N,N,628,4368,1080,162,70,33,300,379,334,NA,NA,NA,965,633,5.24,118,4,1,3264,1289,60,431,245,479,NA,0.912,Indianapolis Hoosiers,Athletic Park I,NA,96,102,IND,IN3,IN3,TRUE,1887,thomafr99 IN3,1
1026,cayloop99,1886,CN2,AA,1,141,65,73,5,N,253,128,122,0.505928854,NA,NA,NA,0.505928854,253,128,122,3.5,2,AA,CIN,NA,5,141,NA,65,73,NA,NA,N,N,883,4915,1225,145,95,45,374,633,185,NA,NA,NA,865,579,4.18,129,3,0,3741,1267,25,481,495,580,NA,0.905,Cincinnati Red Stockings,League Park I in Cincinnati,NA,103,102,CIN,CN2,CN2,FALSE,1885,cayloop99 CN2,1
1027,giffoji99,1886,NY4,AA,1,17,5,12,7,N,125,49,76,0.392,NA,NA,NA,0.392,125,49,76,7,2,AA,NYP,NA,7,137,NA,53,82,NA,NA,N,N,628,4683,1047,108,72,18,330,578,120,NA,NA,NA,766,461,3.5,134,5,0,3558,1148,23,386,559,545,NA,0.906,New York Metropolitans,St. George Cricket Grounds,NA,96,100,NYP,NY4,NY4,TRUE,1885,giffoji99 NY4,1
1028,hartji99,1886,LS2,AA,1,138,66,70,4,N,250,119,129,0.476,NA,NA,NA,0.476,250,119,129,5,2,AA,LOU,NA,4,138,NA,66,70,NA,NA,N,N,833,4921,1294,182,88,20,410,558,202,NA,NA,NA,805,412,3.07,131,5,2,3627,1109,16,432,720,593,NA,0.901,Louisville Colonels,Eclipse Park I,NA,106,106,LOU,LS2,LS2,FALSE,1885,hartji99 LS2,1
1029,phillho99,1886,PT1,AA,1,140,80,57,2,N,251,136,112,0.541832669,286,145,136,0.506993007,286,145,136,5,3,AA,PIT,NA,2,140,NA,80,57,NA,NA,N,N,810,4854,1171,186,96,16,478,713,260,NA,NA,NA,647,386,2.83,137,15,1,3678,1130,10,299,515,487,NA,0.917,Pittsburg Alleghenys,Recreation Park,NA,98,97,PIT,PT1,PT1,FALSE,1884,phillho99 PT1,1
1030,roweda01,1886,KCN,NL,1,126,30,91,7,Y,NA,NA,NA,0.238095238,NA,NA,NA,0.238095238,126,30,91,7,1,NL,KCN,NA,7,126,NA,30,91,NA,NA,N,N,494,4236,967,177,48,19,269,608,96,NA,NA,NA,872,573,4.84,117,4,0,3198,1345,27,246,442,455,NA,0.909,Kansas City Cowboys,Association Park,NA,106,114,KCN,KCN,KCN,FALSE,1886,roweda01 KCN,1
1031,scanlmi99,1886,WS8,NL,1,82,13,67,8,N,NA,NA,NA,0.158536585,NA,NA,NA,0.158536585,82,13,67,8,1,NL,WNL,NA,8,125,NA,28,92,NA,NA,N,N,445,4082,856,135,51,23,265,582,143,NA,NA,NA,791,497,4.3,116,4,0,3123,1147,34,379,500,458,NA,0.91,Washington Nationals,Swampdoodle Grounds,NA,94,99,WHS,WS8,WS8,TRUE,1886,scanlmi99 WS8,1
1032,schmegu99,1886,SL5,NL,1,126,43,79,6,N,NA,NA,NA,0.341269841,NA,NA,NA,0.341269841,126,43,79,6,1,NL,SLM,NA,6,126,NA,43,79,NA,NA,N,N,547,4250,1001,183,46,30,235,656,156,NA,NA,NA,712,388,3.24,118,6,0,3231,1050,34,392,501,452,NA,0.914,St. Louis Maroons,Sportsman's Park I,NA,94,97,SLM,SL5,SL5,FALSE,1886,schmegu99 SL5,1
1033,simmole99,1886,PH4,AA,1,98,41,55,6,N,NA,NA,NA,0.418367347,NA,NA,NA,0.418367347,98,41,55,6,1,AA,PHA,NA,6,139,NA,63,72,NA,NA,N,N,772,4856,1142,192,82,21,378,697,284,NA,NA,NA,942,537,3.97,134,4,0,3654,1308,35,388,513,637,NA,0.894,Philadelphia Athletics,Jefferson Street Grounds,NA,101,102,PHA,PH4,PH4,TRUE,1886,simmole99 PH4,1
1034,bancrfr99,1885,PRO,NL,1,110,53,57,4,N,224,137,85,0.611607143,NA,NA,NA,0.611607143,224,137,85,2.5,2,NL,PRO,NA,4,110,NA,53,57,NA,NA,N,N,442,3727,820,114,30,6,265,430,NA,NA,NA,NA,531,289,2.71,108,8,0,2880,912,18,235,371,459,NA,0.903,Providence Grays,Messer Street Grounds,NA,97,95,PRO,PRO,PRO,FALSE,1884,bancrfr99 PRO,1
1035,chapmja01,1885,BFN,NL,2,88,31,57,7,N,NA,NA,NA,0.352272727,NA,NA,NA,0.352272727,88,31,57,7,1,NL,BUF,NA,7,112,NA,38,74,NA,NA,N,N,495,3900,980,149,50,23,179,380,NA,NA,NA,NA,761,456,4.29,107,4,1,2868,1175,31,234,320,464,NA,0.901,Buffalo Bisons,Olympic Park I,NA,103,105,BUF,BFN,BFN,TRUE,1885,chapmja01 BFN,1
1036,dunlafr01,1885,SL5,NL,3,22,9,11,8,Y,72,30,40,0.416666667,NA,NA,NA,0.416666667,72,30,40,8,2,NL,SLM,NA,8,111,NA,36,72,NA,NA,N,N,390,3758,829,121,21,8,214,412,NA,NA,NA,NA,593,361,3.37,107,4,0,2895,935,15,278,337,398,NA,0.916,St. Louis Maroons,Sportsman's Park I,NA,97,98,SLM,SL5,SL5,TRUE,1884,dunlafr01 SL5,1
1037,galvipu01,1885,BFN,NL,1,24,7,17,7,Y,NA,NA,NA,0.291666667,NA,NA,NA,0.291666667,24,7,17,7,1,NL,BUF,NA,7,112,NA,38,74,NA,NA,N,N,495,3900,980,149,50,23,179,380,NA,NA,NA,NA,761,456,4.29,107,4,1,2868,1175,31,234,320,464,NA,0.901,Buffalo Bisons,Olympic Park I,NA,103,105,BUF,BFN,BFN,TRUE,1885,galvipu01 BFN,1
1038,hackech99,1885,BR3,AA,1,37,15,22,5,N,NA,NA,NA,0.405405405,NA,NA,NA,0.405405405,37,15,22,5,1,AA,LAD,NA,5,112,NA,53,59,NA,NA,N,N,624,3943,966,121,65,14,238,324,NA,NA,NA,NA,650,381,3.46,110,3,1,2973,955,27,211,436,436,NA,0.91,Brooklyn Grays,Washington Park I,NA,100,102,BRO,BR3,BR3,TRUE,1885,hackech99 BR3,1
1039,mckinal01,1885,SL5,NL,2,39,6,32,8,Y,NA,NA,NA,0.153846154,NA,NA,NA,0.153846154,39,6,32,8,1,NL,SLM,NA,8,111,NA,36,72,NA,NA,N,N,390,3758,829,121,21,8,214,412,NA,NA,NA,NA,593,361,3.37,107,4,0,2895,935,15,278,337,398,NA,0.916,St. Louis Maroons,Sportsman's Park I,NA,97,98,SLM,SL5,SL5,TRUE,1885,mckinal01 SL5,1
1040,mortoch01,1885,DTN,NL,1,38,7,31,6,Y,NA,NA,NA,0.184210526,NA,NA,NA,0.184210526,38,7,31,6,1,NL,DTN,NA,6,108,NA,41,67,NA,NA,N,N,514,3773,917,149,66,25,216,451,NA,NA,NA,NA,582,305,2.88,105,6,1,2862,966,18,224,475,445,NA,0.903,Detroit Wolverines,Recreation Park,NA,100,101,DTN,DTN,DTN,TRUE,1885,mortoch01 DTN,1
1041,stoveha01,1885,PH4,AA,1,113,55,57,4,Y,NA,NA,NA,0.486725664,NA,NA,NA,0.486725664,113,55,57,4,1,AA,PHA,NA,4,113,NA,55,57,NA,NA,N,N,764,4142,1099,169,76,30,223,410,NA,NA,NA,NA,691,360,3.23,105,5,0,3009,1038,11,212,506,482,NA,0.902,Philadelphia Athletics,Jefferson Street Grounds,NA,106,106,PHA,PH4,PH4,FALSE,1885,stoveha01 PH4,1
1042,battijo01,1884,CHU,UA,2,6,1,5,5,Y,NA,NA,NA,0.166666667,NA,NA,NA,0.166666667,6,1,5,5,1,UA,CPI,NA,6,93,NA,41,50,NA,NA,N,NA,438,3212,742,127,26,10,119,505,NA,NA,NA,NA,482,243,2.72,86,6,0,2409,743,12,137,679,459,NA,0.882,Chicago/Pittsburgh (Union League),NA,NA,98,99,CPI,CHU,CHU,TRUE,1884,battijo01 CHU,1
1043,battijo01,1884,PT1,AA,3,13,6,7,10,Y,26,8,18,0.307692308,NA,NA,NA,0.307692308,26,8,18,8.5,2,AA,PIT,NA,11,110,NA,30,78,NA,NA,N,N,406,3689,777,105,50,2,143,411,NA,NA,NA,NA,725,456,4.35,108,4,0,2829,1059,25,216,338,523,NA,0.889,Pittsburg Alleghenys,Recreation Park,NA,97,101,PIT,PT1,PT1,TRUE,1883,battijo01 PT1,1
1044,bicke99,1884,WS7,AA,2,1,0,1,12,N,NA,NA,NA,0,NA,NA,NA,0,1,0,1,12,1,AA,WST,NA,13,63,NA,12,51,NA,NA,N,N,248,2166,434,61,24,6,102,377,NA,NA,NA,NA,481,242,4.01,62,3,0,1629,643,21,110,235,399,NA,0.858,Washington Nationals,Athletic Park,NA,88,93,WAS,WS7,WS7,TRUE,1884,bicke99 WS7,1
1045,chapmja01,1884,DTN,NL,1,114,28,84,8,N,215,68,142,0.31627907,NA,NA,NA,0.31627907,215,68,142,7.5,2,NL,DTN,NA,8,114,NA,28,84,NA,NA,N,N,445,3970,825,114,47,31,207,699,NA,NA,NA,NA,736,370,3.38,109,3,0,2952,1097,36,245,488,514,NA,0.89,Detroit Wolverines,Recreation Park,NA,94,97,DTN,DTN,DTN,FALSE,1883,chapmja01 DTN,1
1046,cranesa01,1884,CNU,UA,2,70,49,21,3,Y,NA,NA,NA,0.7,NA,NA,NA,0.7,70,49,21,3,1,UA,COR,NA,3,105,NA,69,36,NA,NA,N,NA,703,3786,1027,118,63,26,147,482,NA,NA,NA,NA,466,242,2.38,95,11,1,2742,831,17,90,503,532,NA,0.882,Cincinnati Outlaw Reds,NA,NA,111,107,COR,CNU,CNU,TRUE,1884,cranesa01 CNU,1
1047,creamge01,1884,PT1,AA,4,8,0,8,10,Y,NA,NA,NA,0,NA,NA,NA,0,8,0,8,10,1,AA,PIT,NA,11,110,NA,30,78,NA,NA,N,N,406,3689,777,105,50,2,143,411,NA,NA,NA,NA,725,456,4.35,108,4,0,2829,1059,25,216,338,523,NA,0.889,Pittsburg Alleghenys,Recreation Park,NA,97,101,PIT,PT1,PT1,TRUE,1884,creamge01 PT1,1
1048,curtied99,1884,ALT,UA,1,25,6,19,10,N,NA,NA,NA,0.24,NA,NA,NA,0.24,25,6,19,10,1,UA,ALT,NA,10,25,NA,6,19,NA,NA,N,NA,90,899,223,30,6,2,22,130,NA,NA,NA,NA,216,114,4.68,20,0,0,657,292,3,52,93,156,NA,0.862,Altoona Mountain City,NA,NA,101,109,ALT,ALT,ALT,FALSE,1884,curtied99 ALT,1
1049,dunlafr01,1884,SLU,UA,2,83,66,16,1,Y,NA,NA,NA,0.795180723,NA,NA,NA,0.795180723,83,66,16,1,1,UA,SLM,NA,1,114,NA,94,19,NA,NA,Y,NA,887,4285,1251,259,41,32,181,542,NA,NA,NA,NA,429,216,1.96,104,8,6,2979,838,9,110,550,554,NA,0.888,St. Louis Maroons,NA,NA,99,98,SLM,SLU,SLU,TRUE,1884,dunlafr01 SLU,1
1050,ellicjo01,1884,CHU,UA,3,13,6,6,5,Y,NA,NA,NA,0.461538462,NA,NA,NA,0.461538462,13,6,6,5,1,UA,CPI,NA,6,93,NA,41,50,NA,NA,N,NA,438,3212,742,127,26,10,119,505,NA,NA,NA,NA,482,243,2.72,86,6,0,2409,743,12,137,679,459,NA,0.882,Chicago/Pittsburgh (Union League),NA,NA,98,99,CPI,CHU,CHU,TRUE,1884,ellicjo01 CHU,1
1051,fergubo01,1884,PT1,AA,2,42,11,31,10,Y,NA,NA,NA,0.261904762,NA,NA,NA,0.261904762,42,11,31,10,1,AA,PIT,NA,11,110,NA,30,78,NA,NA,N,N,406,3689,777,105,50,2,143,411,NA,NA,NA,NA,725,456,4.35,108,4,0,2829,1059,25,216,338,523,NA,0.889,Pittsburg Alleghenys,Recreation Park,NA,97,101,PIT,PT1,PT1,TRUE,1884,fergubo01 PT1,1
1052,giffoji99,1884,IN2,AA,1,87,25,60,11,N,NA,NA,NA,0.287356322,NA,NA,NA,0.287356322,87,25,60,11,1,AA,IHO,NA,12,110,NA,29,78,NA,NA,N,N,462,3813,890,129,62,20,125,560,NA,NA,NA,NA,755,437,4.2,107,2,0,2811,1001,30,199,479,515,NA,0.889,Indianapolis Hoosiers,Seventh Street Park,NA,97,100,IND,IN2,IN2,TRUE,1884,giffoji99 IN2,1
