"","playerID","stint","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH"
"8915","spencbo01",3,72,183,13,37,5,1,4,19,0,0,16,47,0,1,1
"8916","spencji01",19,1553,4908,541,1227,179,27,146,599,11,19,407,582,86,17,35
"8917","spencjo01",2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8918","spencse01",2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8919","spencsh01",9,538,1671,208,438,84,8,59,242,13,11,152,357,4,17,4
"8920","spencst02",3,24,31,0,5,2,0,0,1,0,0,0,13,0,1,6
"8921","spencto01",1,29,65,3,12,1,0,0,4,0,1,2,9,0,0,0
"8922","sperrro01",4,208,473,48,100,13,1,3,30,1,6,46,107,6,1,9
"8923","spicebo01",2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8924","spierbi01",13,1251,3408,477,922,158,35,37,388,97,43,355,496,21,18,42
"8925","spiezed01",11,554,1544,126,367,56,4,39,174,16,10,135,245,12,16,7
"8926","spiezsc01",12,1274,3899,517,996,225,27,119,549,33,23,412,594,35,35,25
"8927","spikech01",9,670,2039,240,502,72,12,65,256,27,25,154,388,13,22,4
"8928","spilbry01",7,619,1561,222,424,86,12,42,218,31,19,172,328,1,12,7
"8929","spillda01",16,559,130,9,10,1,0,0,1,0,0,19,73,0,0,12
"8930","spilmha01",18,563,810,96,192,34,1,18,117,1,2,81,126,8,3,3
"8931","spinksc01",5,41,65,8,11,0,0,1,3,0,1,1,33,0,0,3
"8932","spiveju01",7,457,1553,258,419,90,12,48,201,32,15,175,373,8,35,9
"8933","splitpa01",15,430,121,12,22,1,1,0,4,0,0,7,16,0,1,8
"8934","spoljpa01",10,195,3,0,0,0,0,0,0,0,0,0,0,0,0,2
"8935","spoonti01",3,88,4,0,0,0,0,0,0,0,0,0,4,0,0,0
"8936","spradje01",11,310,6,0,1,1,0,0,0,0,0,0,3,0,0,0
"8937","spraged01",13,198,22,1,1,1,0,0,0,0,0,0,13,0,0,3
"8938","spraged02",18,1203,4095,506,1010,225,12,152,558,6,12,358,833,21,91,6
"8939","spragho01",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8940","sprigge01",5,130,225,35,43,5,5,1,12,9,3,23,63,0,1,1
"8941","sprinde01",8,130,72,2,7,1,0,0,2,0,0,0,30,0,0,4
"8942","springe01",3,342,1327,220,343,56,8,65,174,30,16,177,401,6,28,2
"8943","sprinja01",13,155,28,0,3,0,0,0,0,0,0,1,16,0,0,5
"8944","sprinru01",24,740,27,1,2,0,0,0,0,0,0,0,17,0,0,4
"8945","sprinst01",2,8,17,1,4,1,0,0,1,0,0,0,7,0,0,0
"8946","sproubo01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8947","sprowbo01",4,22,6,0,1,0,0,0,1,0,0,0,2,0,0,0
"8948","spruize01",2,12,6,0,1,1,0,0,0,0,0,0,2,0,0,0
"8949","spurgja01",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8950","spurlch01",6,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8951","squirmi01",10,779,1580,211,411,53,10,6,141,45,28,143,108,13,5,38
"8952","stablge01",1,4,3,0,0,0,0,0,0,0,0,0,2,0,1,0
"8953","staehma01",7,185,455,53,94,12,1,1,33,4,4,54,35,1,4,8
"8954","staffbi01",8,187,245,15,38,7,2,0,14,0,1,7,63,0,1,16
"8955","staggst01",2,119,368,47,94,13,8,2,28,7,12,55,55,0,0,3
"8956","stahlla01",10,730,1721,167,400,58,19,36,163,22,16,142,357,17,6,12
"8957","stahosc01",5,344,1019,135,261,70,3,27,119,13,8,116,277,9,9,1
"8958","staigro01",4,152,457,42,104,19,1,4,38,4,3,30,59,6,1,3
"8959","stairma01",26,1895,5204,770,1366,294,13,265,899,30,24,717,1122,59,57,5
"8960","stallja01",1,5,15,0,6,1,0,0,2,1,0,0,4,0,0,0
"8961","stalltr01",7,183,245,8,27,4,0,0,6,0,0,0,88,0,1,11
"8962","stammcr01",7,231,89,4,18,7,0,0,10,0,0,4,35,0,0,10
"8963","standja01",9,80,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"8964","staneal01",1,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8965","stanfja01",3,23,2,0,0,0,0,0,0,0,0,0,2,0,0,1
"8966","stanfke01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8967","stangda01",2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8968","stangle01",16,360,305,13,24,2,0,0,9,0,0,30,124,0,1,32
"8969","stanhdo01",10,298,135,9,25,3,0,1,9,0,0,10,33,0,0,10
"8970","stanipe01",2,113,374,38,91,10,1,4,26,20,7,36,64,1,6,6
"8971","staniro01",3,82,8,1,2,1,0,0,1,0,0,0,3,0,1,0
"8972","stanist01",2,13,16,2,3,0,0,0,1,0,0,0,5,0,0,0
"8973","stankan01",7,429,844,105,203,45,3,4,59,17,9,80,141,3,11,18
"8974","stankjo01",1,2,3,1,1,0,0,0,1,0,0,0,1,0,0,0
"8975","stanlbo01",13,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8976","stanlco01",1,9,10,2,4,1,0,0,3,0,0,0,3,0,0,0
"8977","stanlfr01",16,816,1650,197,356,38,5,10,120,11,6,196,243,4,7,47
"8978","stanlmi01",15,1516,5022,641,1243,201,48,117,500,44,23,371,564,32,8,42
"8979","stanlmi02",21,1467,4222,625,1138,220,7,187,702,13,4,652,929,25,48,15
"8980","stanscr01",3,24,24,5,8,1,0,0,3,0,0,2,6,0,1,2
"8981","stantle01",9,829,2575,294,628,114,13,77,358,36,27,236,636,18,24,27
"8982","stantmi01",9,277,4,0,1,0,0,0,0,0,0,0,1,0,0,0
"8983","stantmi02",30,1178,24,3,8,1,0,0,3,0,0,1,3,0,0,1
"8984","stantmi03",7,827,2980,453,792,170,10,208,540,34,12,402,977,61,29,0
"8985","staplda01",7,582,2028,238,550,118,8,41,224,6,11,114,162,10,7,21
"8986","staplda02",2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8987","stargwi01",21,2360,7927,1195,2232,423,55,475,1540,17,16,937,1936,227,78,9
"8988","starkde01",6,74,71,5,7,3,0,1,8,0,0,5,28,0,0,4
"8989","starkma01",2,13,28,0,5,1,0,0,3,0,0,1,6,0,0,1
"8990","starrhe01",3,27,5,0,0,0,0,0,0,0,0,1,3,0,0,1
"8991","stassma01",4,30,55,7,16,2,0,1,7,0,0,1,18,0,1,1
"8992","statoda01",2,46,108,13,23,5,0,9,15,0,0,13,30,0,1,0
"8993","statojo01",2,15,19,3,4,0,0,0,3,1,1,0,4,0,0,0
"8994","staubru01",25,2951,9720,1189,2716,499,47,292,1466,47,33,1255,888,193,79,56
"8995","staufti01",12,202,140,7,21,3,0,0,12,0,0,4,63,0,1,17
"8996","stavini01",3,147,265,21,62,12,0,4,30,1,0,8,54,1,1,1
"8997","stclara01",11,162,15,1,4,0,0,0,0,0,0,2,6,0,0,4
"8998","stearjo01",11,810,2681,334,696,152,10,46,312,91,51,323,294,25,25,23
"8999","stechge01",3,118,5,1,2,0,0,1,3,0,0,1,3,0,0,0
"9000","steelji01",3,111,133,13,24,2,1,0,11,5,2,13,33,1,0,1
"9001","steenke01",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9002","steevmo01",3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9003","stefejo01",3,79,187,20,44,3,0,3,20,0,1,22,44,1,0,0
"9004","stegmda01",6,172,320,39,66,10,2,8,32,5,3,31,55,0,2,4
"9005","steinbi02",14,959,2811,268,751,122,18,44,311,16,16,186,413,21,14,31
"9006","steinbl01",7,117,9,0,0,0,0,0,0,0,0,0,6,0,0,1
"9007","steinra02",4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9008","steinte01",14,1546,5369,638,1453,273,21,162,745,23,22,418,938,31,48,15
"9009","steirri01",3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9010","stelmri01",5,60,88,4,15,3,0,1,10,0,0,17,18,0,0,2
"9011","stembje01",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"9012","stemlst01",2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9013","stenhda01",3,76,103,5,11,1,0,0,6,0,0,4,27,0,1,10
"9014","stenhmi01",5,207,416,40,79,15,0,9,40,1,0,71,66,5,1,2
"9015","stennre01",11,1237,4521,500,1239,177,41,41,432,75,54,207,348,41,16,33
"9016","stensde01",1,37,81,14,20,5,0,3,13,0,0,11,24,0,0,0
"9017","stephbo01",1,67,111,19,27,3,0,0,6,2,1,5,18,0,0,1
"9018","stephbu01",1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1
"9019","stephea01",4,54,20,0,0,0,0,0,0,0,0,0,13,0,0,0
"9020","stephga01",7,123,180,1,18,2,0,0,7,0,0,9,71,0,2,31
"9021","stephje01",7,67,65,2,15,0,0,0,3,0,0,2,18,0,0,2
"9022","stephjo02",10,451,989,83,214,37,3,12,93,0,1,63,118,15,12,8
"9023","stephjo03",1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9024","stephph01",6,194,298,35,60,11,2,6,29,3,1,47,62,1,0,5
"9025","stephra01",3,19,35,2,6,1,0,1,1,0,0,1,11,0,0,1
"9026","stephro01",1,8,10,0,0,0,0,0,0,0,0,0,5,0,0,3
"9027","sterlra01",1,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0
"9028","sternad01",4,54,43,7,5,1,0,1,7,2,1,0,10,0,2,0
"9029","stettmi01",5,132,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"9030","steveda01",9,183,6,0,1,0,0,0,0,0,0,0,2,0,0,0
"9031","steveje01",3,33,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"9032","stevele01",12,1012,3332,440,847,185,15,144,531,9,16,345,832,50,10,5
"9033","steverc01",4,104,162,21,34,4,1,8,21,1,0,12,41,0,2,0
"9034","steveto01",2,31,43,11,11,0,0,2,6,2,0,6,11,0,0,0
"9035","stewaan01",1,5,8,1,2,1,0,0,0,0,0,0,0,0,0,0
"9036","stewabi01",1,11,18,2,2,1,0,0,0,0,0,1,6,0,0,0
"9037","stewabr01",1,7,10,0,1,0,0,0,0,0,0,0,7,0,0,0
"9038","stewach01",10,398,1038,95,245,41,0,9,83,6,1,89,168,8,17,20
"9039","stewada01",22,523,51,5,10,1,1,0,4,0,0,3,17,0,0,6
"9040","stewaia01",7,511,1489,202,341,68,13,61,211,17,12,170,473,21,22,0
"9041","stewaji01",12,777,1420,164,336,45,14,8,112,38,20,139,218,9,8,22
"9042","stewajo02",2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9043","stewasa01",10,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9044","stewasc01",6,214,4,0,0,0,0,0,0,0,0,0,3,0,0,0
"9045","stewash01",16,1386,5574,853,1653,315,41,115,580,196,71,504,684,16,74,15
"9046","stewaza01",6,34,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"9047","stidhph01",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9048","stiebda01",16,454,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"9049","stigmdi01",7,235,282,13,32,5,0,0,12,0,0,14,140,0,3,9
"9050","stillku01",11,998,3125,362,779,151,30,34,310,38,29,274,455,22,18,34
"9051","stillro01",2,14,38,8,8,1,0,0,3,0,0,3,6,0,0,1
"9052","stillro02",3,89,155,19,33,7,1,3,15,2,1,21,28,2,0,0
"9053","stimacr01",2,29,59,5,12,2,0,0,7,0,0,1,9,0,0,2
"9054","stinnke01",18,734,2033,228,476,91,4,65,230,10,5,196,567,26,42,12
"9055","stinsbo01",12,652,1634,166,408,61,7,33,180,8,10,201,254,16,23,31
"9056","stinsjo01",4,39,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"9057","stitema01",2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9058","stockke01",10,846,2773,340,703,124,28,23,248,45,28,313,541,45,50,45
"9059","stockme01",1,9,3,0,0,0,0,0,0,4,0,0,0,0,0,0
"9060","stockph01",2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9061","stockwe01",11,321,59,2,3,0,0,0,2,0,0,3,37,0,0,5
"9062","stoddbo01",7,119,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"9063","stoddti01",15,485,20,1,2,0,0,1,1,0,0,0,8,0,0,2
"9064","stokebr01",5,173,3,0,2,0,0,0,0,0,0,0,1,0,0,1
"9065","stonebi01",8,253,338,23,29,4,0,0,8,1,0,23,212,0,2,38
"9066","stonedi01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9067","stonege02",9,209,339,33,72,4,0,1,39,0,0,19,72,0,0,23
"9068","stonege03",1,18,28,4,6,0,1,0,0,0,0,4,9,1,0,0
"9069","stoneje01",10,372,941,129,261,23,18,11,72,75,20,60,186,1,11,7
"9070","stoneri01",8,220,10,0,0,0,0,0,0,0,0,0,4,0,0,1
"9071","stonero02",5,388,804,73,194,28,8,6,89,11,10,101,122,13,4,7
"9072","stonest01",11,340,219,9,22,2,0,0,7,0,0,11,92,0,1,22
"9073","stoneto01",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9074","stoopji01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9075","storedr01",9,412,2,0,1,0,0,0,0,0,0,0,1,0,0,0
"9076","storemi01",2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9077","storytr01",1,97,372,67,101,21,4,27,72,8,5,35,130,2,5,2
"9078","stottme01",11,366,749,54,120,13,6,7,57,0,2,47,270,0,4,42
"9079","stottme02",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9080","stottto01",16,373,242,23,50,7,1,1,11,1,1,28,93,0,0,26
"9081","stovada01",1,62,78,11,16,2,1,2,6,1,0,6,29,0,0,0
"9082","stowech01",1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"9083","stoweha01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9084","stpiema01",1,6,9,1,2,1,0,0,0,0,0,0,2,0,0,0
"9085","strahma01",1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9086","strahmi01",4,53,20,3,4,0,0,0,2,0,0,3,9,0,0,0
"9087","straida01",7,86,55,2,1,0,0,0,1,0,0,4,43,0,0,11
"9088","straijo01",3,169,520,60,130,15,1,1,29,9,6,28,38,0,4,18
"9089","strakle01",2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9090","strambo01",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9091","strando01",9,707,1859,194,434,87,7,31,211,14,15,155,330,15,14,26
"9092","stranpa02",2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9093","strasst01",7,156,268,14,42,8,0,1,15,0,0,16,100,0,1,38
"9094","stratch01",1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9095","straury01",1,31,45,9,9,0,0,1,3,2,1,3,11,0,0,1
"9096","strawda01",17,1583,5418,898,1401,256,38,335,1000,221,99,816,1352,131,38,1
"9097","streehu01",14,664,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"9098","strichu01",3,136,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"9099","stricji01",4,60,4,0,1,0,0,0,2,0,0,2,2,0,0,0
"9100","stricsc01",9,239,6,0,0,0,0,0,0,0,0,0,4,0,0,1
"9101","strikja01",2,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0
"9102","stripro01",1,22,24,2,2,0,0,0,1,0,0,2,12,0,0,1
"9103","stritma01",1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0
"9104","strohjo01",7,142,50,3,10,0,0,0,3,0,0,2,12,0,0,7
"9105","strombr01",5,102,102,7,8,1,1,0,2,0,0,7,25,0,0,18
"9106","stromma01",3,68,5,3,0,0,0,0,0,0,0,0,0,0,0,1
"9107","stronja01",2,28,22,8,5,0,1,0,2,0,0,2,6,0,1,0
"9108","stronjo01",2,23,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"9109","stroppe01",12,377,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9110","stroued01",8,529,1353,209,320,37,28,14,100,72,26,129,224,4,8,6
"9111","stroust01",1,26,47,4,8,1,0,1,3,0,0,3,9,1,1,0
"9112","stuardi01",12,1112,3997,506,1055,157,30,228,743,2,7,301,957,34,22,6
"9113","stubbdr01",15,901,2812,444,685,106,20,92,283,161,34,275,963,6,19,22
"9114","stubbfr01",10,945,2591,323,602,109,12,104,348,74,28,260,626,38,10,19
"9115","stubimo01",1,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0
"9116","stullev01",4,26,12,0,1,0,0,0,0,0,0,1,10,0,0,1
"9117","stulter01",11,143,199,12,33,7,0,1,12,0,0,6,76,0,1,23
"9118","stumpda01",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9119","stumpji01",2,11,3,1,2,1,0,0,0,0,0,0,1,0,0,1
"9120","stupejo01",4,111,134,3,15,0,1,0,8,1,1,9,74,0,0,21
"9121","sturdto01",21,336,328,17,60,2,1,0,10,0,1,11,54,0,0,22
"9122","sturdty01",1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9123","sturtta01",14,272,16,0,1,0,0,0,0,0,0,0,5,0,0,2
"9124","stutemi01",3,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9125","stynech01",10,828,2326,351,640,118,9,51,265,49,16,191,308,9,22,23
"9126","suareal01",1,22,21,1,4,2,0,0,2,0,0,0,11,0,0,3
"9127","suareeu01",3,341,1181,153,303,53,5,38,141,18,8,90,316,1,16,9
"9128","suareke01",7,295,661,57,150,29,1,5,60,5,3,99,97,9,7,9
"9129","suchdi01",1,22,13,1,3,1,0,0,1,0,0,1,4,0,0,0
"9130","sucreje01",4,90,239,18,50,10,0,2,20,0,0,10,44,0,2,12
"9131","sudakbi01",10,530,1548,177,362,56,7,59,214,9,6,172,313,18,7,9
"9132","suerowi01",2,33,30,4,7,1,0,0,0,1,2,3,4,0,1,0
"9133","suklaed01",3,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"9134","sulargu01",4,108,206,21,45,4,1,1,12,4,1,23,23,1,1,3
"9135","sullico01",6,476,1127,156,305,50,22,10,97,32,10,94,253,5,7,31
"9136","sulliha02",7,312,851,94,192,30,5,13,87,2,0,109,140,9,1,7
"9137","sullijo07",5,116,259,9,59,5,0,2,18,0,2,19,45,3,1,2
"9138","sullima02",5,137,360,37,67,11,0,5,28,0,0,18,92,0,6,11
"9139","sullisc01",12,559,48,1,4,0,0,0,1,0,0,0,28,0,0,3
"9140","summech01",13,698,1371,199,350,63,4,54,218,15,13,188,244,17,19,3
"9141","sundbji01",18,1962,6021,621,1493,243,36,95,624,20,37,699,963,31,22,118
"9142","sundigo01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9143","suppaje01",23,453,440,27,76,7,0,1,24,1,1,24,101,0,3,70
"9144","surhobj01",21,2313,8258,1062,2326,440,42,188,1153,141,84,640,839,81,33,71
"9145","surhori01",3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9146","surkaer01",5,52,9,0,1,0,0,0,1,0,0,1,5,0,0,1
"9147","susacan01",3,96,238,30,57,16,2,7,35,0,0,23,76,0,1,0
"9148","suscege02",7,117,117,3,17,5,0,0,9,0,0,8,44,0,1,6
"9149","susdost01",1,3,7,1,1,1,0,0,0,0,0,0,1,0,0,0
"9150","sutclri01",20,466,562,42,102,22,1,4,55,4,0,34,143,0,2,54
"9151","suterbr01",1,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"9152","sutheda01",4,62,21,1,5,0,1,0,0,0,0,0,9,0,0,0
"9153","suthedi01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9154","suthega01",15,1031,3104,308,754,109,10,24,239,11,24,207,219,20,10,46
"9155","suthele01",2,45,101,15,25,3,0,0,5,6,2,4,12,1,0,2
"9156","sutkogl01",2,11,11,0,1,0,0,0,1,0,0,2,7,0,0,0
"9157","suttebr01",12,661,102,6,9,0,0,0,6,1,0,7,50,0,1,10
"9158","suttodo01",27,785,1354,64,195,15,1,0,64,1,0,60,365,0,6,136
"9159","suttodr01",8,128,281,38,72,24,2,4,37,0,3,19,88,0,3,4
"9160","suttojo01",2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9161","suttola01",7,252,572,63,135,23,2,12,78,4,3,55,102,3,3,8
"9162","suzukic01",18,2500,9689,1396,3030,356,96,114,760,508,116,626,1037,180,54,49
"9163","suzukku01",14,1208,4191,432,1071,227,6,83,519,19,10,290,541,19,70,23
"9164","suzukma01",13,117,25,1,2,0,0,0,0,0,0,1,13,0,0,4
"9165","sveumda01",14,862,2526,305,597,125,13,69,340,10,18,227,656,12,6,26
"9166","swaggbi01",4,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9167","swancr01",14,231,358,18,54,3,0,1,18,0,1,24,131,0,1,38
"9168","swannpe01",3,25,28,6,4,1,0,1,3,0,0,2,12,0,0,0
"9169","swanru01",8,168,3,0,0,0,0,0,0,0,0,0,1,0,0,0
"9170","swansda01",1,38,129,20,39,7,1,3,17,3,0,13,34,5,0,1
"9171","swansre01",3,43,13,0,0,0,0,0,0,0,0,1,6,0,0,0
"9172","swansst01",1,49,106,14,26,3,0,2,11,1,3,10,13,1,0,2
"9173","swartda01",3,15,10,0,0,0,0,0,0,0,0,1,4,0,0,0
"9174","swarzan01",7,217,5,0,0,0,0,0,0,0,0,0,4,0,0,0
"9175","sweenbr01",4,73,5,0,0,0,0,0,0,0,0,0,3,0,0,1
"9176","sweenda02",1,37,85,9,15,4,1,3,11,0,2,13,27,0,0,0
"9177","sweenma01",18,1218,1830,220,464,101,9,42,250,16,9,259,425,14,12,12
"9178","sweenmi01",18,1454,5188,759,1540,325,5,215,909,53,25,522,613,61,74,5
"9179","sweenry01",9,682,2118,265,584,124,14,23,224,18,9,183,342,11,8,11
"9180","sweetri01",5,272,736,62,172,23,1,6,57,6,6,60,73,8,3,9
"9181","swiftbi02",13,410,229,27,48,9,0,1,15,1,0,15,54,0,1,29
"9182","swihabl01",2,103,350,56,95,17,4,5,36,4,3,29,94,0,1,2
"9183","swindgr01",21,665,245,10,46,10,0,0,13,0,0,4,57,0,0,36
"9184","swindrj01",2,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"9185","swingpa01",1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9186","swishni01",14,1527,5369,805,1338,307,11,245,803,13,15,817,1373,42,56,13
"9187","swishst01",9,509,1414,108,305,49,7,20,124,4,4,118,322,16,11,19
"9188","switzjo01",5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9189","swoboro01",11,928,2581,285,624,87,24,73,344,20,14,299,647,18,21,9
"9190","sykesbo01",5,116,62,4,6,0,0,0,2,0,0,3,27,0,3,5
"9191","syndeno01",2,55,101,8,20,4,0,4,10,0,0,8,60,0,0,8
"9192","szczuma01",3,187,319,41,78,16,1,8,37,4,4,23,65,2,1,2
"9193","szotkke01",1,47,84,9,9,1,0,3,9,0,0,12,29,2,0,1
"9194","szumija01",1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"9195","tabakje01",10,139,4,1,1,1,0,0,0,0,0,1,2,0,0,1
"9196","tabatjo01",6,509,1592,208,438,81,15,17,126,47,30,129,254,1,20,18
"9197","tabbje01",3,74,177,10,40,3,0,6,20,0,1,15,33,3,0,1
"9198","tablepa01",16,1202,3911,454,1101,190,25,47,512,16,20,375,559,22,24,15
"9199","taborgr01",1,9,9,4,1,1,0,0,1,0,0,0,4,0,0,0
"9200","tackeje01",4,136,327,35,71,14,2,7,42,0,0,37,71,1,4,9
"9201","tadanka01",2,15,3,1,1,0,0,0,0,0,0,0,1,0,0,0
"9202","tagucso01",8,672,1369,197,382,74,7,19,163,39,12,102,195,5,12,31
"9203","taillja01",1,18,32,0,3,0,0,0,2,0,0,0,17,0,0,4
"9204","takahhi01",6,168,16,0,1,0,0,0,0,0,0,0,3,0,0,4
"9205","takahke01",1,28,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"9206","takatsh01",4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9207","talbofr01",15,207,241,24,42,6,2,4,29,1,0,24,90,0,2,21
"9208","talbomi01",3,43,7,0,0,0,0,0,0,0,0,0,5,0,0,1
"9209","talcoro01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9210","tallebr01",11,242,5,0,0,0,0,0,0,0,0,0,2,0,0,0
"9211","taltoti01",2,83,112,15,33,6,2,2,11,0,1,8,18,1,1,1
"9212","tamarjo01",9,135,244,19,59,12,1,4,33,1,1,34,27,5,0,2
"9213","tamje01",8,251,2,0,1,1,0,0,1,0,0,0,0,0,0,0
"9214","tanakke01",1,15,30,4,8,0,0,0,2,2,0,4,3,0,0,0
"9215","tanakma01",3,75,18,0,1,0,0,0,0,0,0,1,9,0,0,0
"9216","tananfr01",25,639,59,3,9,1,1,0,5,0,1,2,12,0,0,3
"9217","tankede01",3,27,21,2,6,1,0,1,2,0,0,1,6,0,0,1
"9218","tanketa01",4,168,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"9219","tannebr01",1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9220","tannech01",10,396,885,98,231,39,5,21,105,2,2,82,93,9,2,7
"9221","tapanke01",17,361,261,14,40,6,0,2,22,1,1,16,105,0,0,33
"9222","tapiara01",1,22,38,4,10,0,0,0,3,3,0,2,11,0,0,0
"9223","tarasto01",8,457,1006,151,241,46,5,34,118,39,10,106,171,14,4,6
"9224","tartada01",16,1406,5011,756,1366,289,22,262,925,37,30,768,1362,47,17,2
"9225","tartajo01",11,749,1857,247,484,56,24,2,107,81,28,115,136,0,1,37
"9226","tartatr01",1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"9227","tarvela01",1,13,25,3,3,0,0,0,1,0,1,1,4,0,0,0
"9228","tasbywi01",10,583,1868,246,467,61,10,46,174,12,20,201,327,7,16,19
"9229","taschja01",8,222,2,0,0,0,0,0,0,0,0,1,0,0,0,3
"9230","tatajo01",2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9231","tatele01",2,51,85,9,14,3,1,1,5,0,0,9,10,1,1,2
"9232","tatera01",1,26,41,2,0,0,0,0,0,0,1,1,22,0,0,5
"9233","tatest01",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9234","tateyyo01",2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9235","tatisfe01",13,949,3051,427,807,174,14,113,448,50,21,321,709,16,59,13
"9236","tatisra01",2,78,3,0,0,0,0,0,0,0,0,1,3,0,0,0
"9237","tatumcr01",3,100,269,21,60,8,0,1,22,2,0,25,52,1,1,3
"9238","tatumja01",3,102,254,37,59,8,0,0,8,1,1,17,50,1,0,1
"9239","tatumji01",7,173,201,16,39,7,3,3,29,0,0,10,58,0,1,0
"9240","tatumke01",6,176,45,7,11,1,0,4,6,0,0,3,17,0,1,2
"9241","taubeed01",13,975,2874,351,784,151,9,94,419,11,10,255,574,29,9,10
"9242","taubety01",3,14,5,0,2,1,0,0,1,0,0,0,2,0,0,0
"9243","taussdo01",3,153,263,38,69,14,5,4,30,2,2,21,53,1,0,3
"9244","tavarje01",5,228,423,63,101,12,3,3,33,13,8,30,62,1,1,7
"9245","tavarju01",22,828,140,8,16,0,0,0,9,0,0,7,60,0,0,21
